0,0,1,0,0,0,14,0,32,0,17
0,1,0,0,2,0,10,0,38,0,14
0,2,0,0,2,0,10,0,38,0,14
0,3,0,0,0,0,12,0,40,0,12
0,4,0,0,2,0,10,0,38,0,14
0,5,0,0,0,0,12,0,40,0,12
0,6,0,0,0,4,0,24,0,36,0
0,7,0,0,0,0,0,32,0,32,0
0,8,0,0,2,0,10,0,38,0,14
0,9,0,0,0,4,0,24,0,36,0
0,10,0,0,0,0,12,0,40,0,12
0,11,0,0,0,0,0,32,0,32,0
0,12,0,0,0,0,12,0,40,0,12
0,13,0,0,0,0,0,32,0,32,0
0,14,0,0,0,0,0,32,0,32,0
0,15,0,0,0,0,4,0,56,0,4
1,0,0,1,0,3,4,15,16,13,12
1,1,0,0,1,2,5,12,19,18,7
1,2,0,0,0,4,2,16,20,12,10
1,3,0,0,0,0,6,16,20,16,6
1,4,0,0,0,4,2,16,20,12,10
1,5,0,0,0,0,6,16,20,16,6
1,6,0,0,0,0,10,8,20,24,2
1,7,0,0,0,0,2,16,28,16,2
1,8,0,1,0,3,4,15,16,13,12
1,9,0,0,1,2,5,12,19,18,7
1,10,0,0,0,4,2,16,20,12,10
1,11,0,0,0,0,6,16,20,16,6
1,12,0,0,0,4,2,16,20,12,10
1,13,0,0,0,0,6,16,20,16,6
1,14,0,0,0,0,10,8,20,24,2
1,15,0,0,0,0,2,16,28,16,2
2,0,0,1,0,3,4,15,16,13,12
2,1,0,0,0,4,2,16,20,12,10
2,2,0,0,1,2,5,12,19,18,7
2,3,0,0,0,0,6,16,20,16,6
2,4,0,1,0,3,4,15,16,13,12
2,5,0,0,0,4,2,16,20,12,10
2,6,0,0,1,2,5,12,19,18,7
2,7,0,0,0,0,6,16,20,16,6
2,8,0,0,0,4,2,16,20,12,10
2,9,0,0,0,0,10,8,20,24,2
2,10,0,0,0,0,6,16,20,16,6
2,11,0,0,0,0,2,16,28,16,2
2,12,0,0,0,4,2,16,20,12,10
2,13,0,0,0,0,10,8,20,24,2
2,14,0,0,0,0,6,16,20,16,6
2,15,0,0,0,0,2,16,28,16,2
3,0,0,0,2,0,6,16,14,16,10
3,1,0,0,0,2,6,12,20,18,6
3,2,0,0,0,2,6,12,20,18,6
3,3,0,0,0,0,4,16,24,16,4
3,4,0,0,2,0,6,16,14,16,10
3,5,0,0,0,2,6,12,20,18,6
3,6,0,0,0,2,6,12,20,18,6
3,7,0,0,0,0,4,16,24,16,4
3,8,0,0,2,0,6,16,14,16,10
3,9,0,0,0,2,6,12,20,18,6
3,10,0,0,0,2,6,12,20,18,6
3,11,0,0,0,0,4,16,24,16,4
3,12,0,0,2,0,6,16,14,16,10
3,13,0,0,0,2,6,12,20,18,6
3,14,0,0,0,2,6,12,20,18,6
3,15,0,0,0,0,4,16,24,16,4
4,0,0,0,2,0,6,16,14,16,10
4,1,0,0,0,2,6,12,20,18,6
4,2,0,0,0,2,6,12,20,18,6
4,3,0,0,0,0,4,16,24,16,4
4,4,0,0,2,0,6,16,14,16,10
4,5,0,0,0,2,6,12,20,18,6
4,6,0,0,0,2,6,12,20,18,6
4,7,0,0,0,0,4,16,24,16,4
4,8,0,0,2,0,6,16,14,16,10
4,9,0,0,0,2,6,12,20,18,6
4,10,0,0,0,2,6,12,20,18,6
4,11,0,0,0,0,4,16,24,16,4
4,12,0,0,2,0,6,16,14,16,10
4,13,0,0,0,2,6,12,20,18,6
4,14,0,0,0,2,6,12,20,18,6
4,15,0,0,0,0,4,16,24,16,4
5,0,0,1,0,3,4,15,16,13,12
5,1,0,0,0,4,2,16,20,12,10
5,2,0,0,1,2,5,12,19,18,7
5,3,0,0,0,0,6,16,20,16,6
5,4,0,1,0,3,4,15,16,13,12
5,5,0,0,0,4,2,16,20,12,10
5,6,0,0,1,2,5,12,19,18,7
5,7,0,0,0,0,6,16,20,16,6
5,8,0,0,0,4,2,16,20,12,10
5,9,0,0,0,0,10,8,20,24,2
5,10,0,0,0,0,6,16,20,16,6
5,11,0,0,0,0,2,16,28,16,2
5,12,0,0,0,4,2,16,20,12,10
5,13,0,0,0,0,10,8,20,24,2
5,14,0,0,0,0,6,16,20,16,6
5,15,0,0,0,0,2,16,28,16,2
6,0,0,1,0,3,4,15,16,13,12
6,1,0,0,1,2,5,12,19,18,7
6,2,0,0,0,4,2,16,20,12,10
6,3,0,0,0,0,6,16,20,16,6
6,4,0,0,0,4,2,16,20,12,10
6,5,0,0,0,0,6,16,20,16,6
6,6,0,0,0,0,10,8,20,24,2
6,7,0,0,0,0,2,16,28,16,2
6,8,0,1,0,3,4,15,16,13,12
6,9,0,0,1,2,5,12,19,18,7
6,10,0,0,0,4,2,16,20,12,10
6,11,0,0,0,0,6,16,20,16,6
6,12,0,0,0,4,2,16,20,12,10
6,13,0,0,0,0,6,16,20,16,6
6,14,0,0,0,0,10,8,20,24,2
6,15,0,0,0,0,2,16,28,16,2
7,0,0,0,4,0,4,16,12,16,12
7,1,0,0,2,0,6,16,14,16,10
7,2,0,0,2,0,6,16,14,16,10
7,3,0,0,0,0,8,16,16,16,8
7,4,0,0,2,0,6,16,14,16,10
7,5,0,0,0,0,8,16,16,16,8
7,6,0,0,0,4,4,8,24,20,4
7,7,0,0,0,0,4,16,24,16,4
7,8,0,0,2,0,6,16,14,16,10
7,9,0,0,0,4,4,8,24,20,4
7,10,0,0,0,0,8,16,16,16,8
7,11,0,0,0,0,4,16,24,16,4
7,12,0,0,0,0,8,16,16,16,8
7,13,0,0,0,0,4,16,24,16,4
7,14,0,0,0,0,4,16,24,16,4
7,15,0,0,0,0,0,16,32,16,0
8,0,0,1,0,3,4,15,16,13,12
8,1,0,0,0,4,2,16,20,12,10
8,2,0,1,0,3,4,15,16,13,12
8,3,0,0,0,4,2,16,20,12,10
8,4,0,0,1,2,5,12,19,18,7
8,5,0,0,0,0,6,16,20,16,6
8,6,0,0,1,2,5,12,19,18,7
8,7,0,0,0,0,6,16,20,16,6
8,8,0,0,0,4,2,16,20,12,10
8,9,0,0,0,0,10,8,20,24,2
8,10,0,0,0,4,2,16,20,12,10
8,11,0,0,0,0,10,8,20,24,2
8,12,0,0,0,0,6,16,20,16,6
8,13,0,0,0,0,2,16,28,16,2
8,14,0,0,0,0,6,16,20,16,6
8,15,0,0,0,0,2,16,28,16,2
9,0,0,0,1,2,7,12,15,18,9
9,1,0,0,0,2,6,12,20,18,6
9,2,0,0,1,2,7,12,15,18,9
9,3,0,0,0,2,6,12,20,18,6
9,4,0,0,0,2,6,12,20,18,6
9,5,0,0,0,0,4,16,24,16,4
9,6,0,0,0,2,6,12,20,18,6
9,7,0,0,0,0,4,16,24,16,4
9,8,0,0,1,2,7,12,15,18,9
9,9,0,0,0,2,6,12,20,18,6
9,10,0,0,1,2,7,12,15,18,9
9,11,0,0,0,2,6,12,20,18,6
9,12,0,0,0,2,6,12,20,18,6
9,13,0,0,0,0,4,16,24,16,4
9,14,0,0,0,2,6,12,20,18,6
9,15,0,0,0,0,4,16,24,16,4
10,0,0,0,1,4,3,12,19,16,9
10,1,0,0,0,2,4,16,20,14,8
10,2,0,0,1,2,9,8,15,22,7
10,3,0,0,0,0,10,12,16,20,6
10,4,0,1,0,1,6,15,16,15,10
10,5,0,0,0,2,4,16,20,14,8
10,6,0,0,1,4,3,12,19,16,9
10,7,0,0,0,2,4,16,20,14,8
10,8,0,0,0,2,4,16,20,14,8
10,9,0,0,0,0,6,12,24,20,2
10,10,0,0,0,0,10,12,16,20,6
10,11,0,0,0,2,0,16,28,14,4
10,12,0,0,0,2,4,16,20,14,8
10,13,0,0,0,0,6,12,24,20,2
10,14,0,0,0,2,4,16,20,14,8
10,15,0,0,0,0,6,12,24,20,2
11,0,0,0,0,3,7,10,18,19,7
11,1,0,0,0,1,5,14,22,17,5
11,2,0,0,0,3,7,10,18,19,7
11,3,0,0,0,1,5,14,22,17,5
11,4,0,0,1,1,6,14,17,17,8
11,5,0,0,0,1,5,14,22,17,5
11,6,0,0,1,1,6,14,17,17,8
11,7,0,0,0,1,5,14,22,17,5
11,8,0,0,0,3,7,10,18,19,7
11,9,0,0,0,1,5,14,22,17,5
11,10,0,0,0,3,7,10,18,19,7
11,11,0,0,0,1,5,14,22,17,5
11,12,0,0,1,1,6,14,17,17,8
11,13,0,0,0,1,5,14,22,17,5
11,14,0,0,1,1,6,14,17,17,8
11,15,0,0,0,1,5,14,22,17,5
12,0,0,0,0,3,7,10,18,19,7
12,1,0,0,0,1,5,14,22,17,5
12,2,0,0,0,3,7,10,18,19,7
12,3,0,0,0,1,5,14,22,17,5
12,4,0,0,1,1,6,14,17,17,8
12,5,0,0,0,1,5,14,22,17,5
12,6,0,0,1,1,6,14,17,17,8
12,7,0,0,0,1,5,14,22,17,5
12,8,0,0,0,3,7,10,18,19,7
12,9,0,0,0,1,5,14,22,17,5
12,10,0,0,0,3,7,10,18,19,7
12,11,0,0,0,1,5,14,22,17,5
12,12,0,0,1,1,6,14,17,17,8
12,13,0,0,0,1,5,14,22,17,5
12,14,0,0,1,1,6,14,17,17,8
12,15,0,0,0,1,5,14,22,17,5
13,0,0,0,1,2,9,8,15,22,7
13,1,0,0,0,0,10,12,16,20,6
13,2,0,0,1,4,3,12,19,16,9
13,3,0,0,0,2,4,16,20,14,8
13,4,0,0,1,4,3,12,19,16,9
13,5,0,0,0,2,4,16,20,14,8
13,6,0,1,0,1,6,15,16,15,10
13,7,0,0,0,2,4,16,20,14,8
13,8,0,0,0,0,10,12,16,20,6
13,9,0,0,0,2,0,16,28,14,4
13,10,0,0,0,2,4,16,20,14,8
13,11,0,0,0,0,6,12,24,20,2
13,12,0,0,0,2,4,16,20,14,8
13,13,0,0,0,0,6,12,24,20,2
13,14,0,0,0,2,4,16,20,14,8
13,15,0,0,0,0,6,12,24,20,2
14,0,0,0,1,2,7,12,15,18,9
14,1,0,0,0,2,6,12,20,18,6
14,2,0,0,1,2,7,12,15,18,9
14,3,0,0,0,2,6,12,20,18,6
14,4,0,0,0,2,6,12,20,18,6
14,5,0,0,0,0,4,16,24,16,4
14,6,0,0,0,2,6,12,20,18,6
14,7,0,0,0,0,4,16,24,16,4
14,8,0,0,1,2,7,12,15,18,9
14,9,0,0,0,2,6,12,20,18,6
14,10,0,0,1,2,7,12,15,18,9
14,11,0,0,0,2,6,12,20,18,6
14,12,0,0,0,2,6,12,20,18,6
14,13,0,0,0,0,4,16,24,16,4
14,14,0,0,0,2,6,12,20,18,6
14,15,0,0,0,0,4,16,24,16,4
15,0,0,0,1,4,7,8,15,20,9
15,1,0,0,0,2,8,12,16,18,8
15,2,0,0,1,4,7,8,15,20,9
15,3,0,0,0,2,8,12,16,18,8
15,4,0,0,1,2,5,12,19,18,7
15,5,0,0,0,0,6,16,20,16,6
15,6,0,0,1,2,5,12,19,18,7
15,7,0,0,0,0,6,16,20,16,6
15,8,0,0,0,2,8,12,16,18,8
15,9,0,0,0,2,4,12,24,18,4
15,10,0,0,0,2,8,12,16,18,8
15,11,0,0,0,2,4,12,24,18,4
15,12,0,0,0,0,6,16,20,16,6
15,13,0,0,0,0,2,16,28,16,2
15,14,0,0,0,0,6,16,20,16,6
15,15,0,0,0,0,2,16,28,16,2
16,0,0,1,0,3,4,15,16,13,12
16,1,0,1,0,3,4,15,16,13,12
16,2,0,0,0,4,2,16,20,12,10
16,3,0,0,0,4,2,16,20,12,10
16,4,0,0,0,4,2,16,20,12,10
16,5,0,0,0,4,2,16,20,12,10
16,6,0,0,0,0,10,8,20,24,2
16,7,0,0,0,0,10,8,20,24,2
16,8,0,0,1,2,5,12,19,18,7
16,9,0,0,1,2,5,12,19,18,7
16,10,0,0,0,0,6,16,20,16,6
16,11,0,0,0,0,6,16,20,16,6
16,12,0,0,0,0,6,16,20,16,6
16,13,0,0,0,0,6,16,20,16,6
16,14,0,0,0,0,2,16,28,16,2
16,15,0,0,0,0,2,16,28,16,2
17,0,0,0,1,4,3,12,19,16,9
17,1,0,0,1,2,9,8,15,22,7
17,2,0,0,0,2,4,16,20,14,8
17,3,0,0,0,0,10,12,16,20,6
17,4,0,0,0,2,4,16,20,14,8
17,5,0,0,0,0,10,12,16,20,6
17,6,0,0,0,0,6,12,24,20,2
17,7,0,0,0,2,0,16,28,14,4
17,8,0,1,0,1,6,15,16,15,10
17,9,0,0,1,4,3,12,19,16,9
17,10,0,0,0,2,4,16,20,14,8
17,11,0,0,0,2,4,16,20,14,8
17,12,0,0,0,2,4,16,20,14,8
17,13,0,0,0,2,4,16,20,14,8
17,14,0,0,0,0,6,12,24,20,2
17,15,0,0,0,0,6,12,24,20,2
18,0,0,0,1,2,7,12,15,18,9
18,1,0,0,1,2,7,12,15,18,9
18,2,0,0,0,2,6,12,20,18,6
18,3,0,0,0,2,6,12,20,18,6
18,4,0,0,1,2,7,12,15,18,9
18,5,0,0,1,2,7,12,15,18,9
18,6,0,0,0,2,6,12,20,18,6
18,7,0,0,0,2,6,12,20,18,6
18,8,0,0,0,2,6,12,20,18,6
18,9,0,0,0,2,6,12,20,18,6
18,10,0,0,0,0,4,16,24,16,4
18,11,0,0,0,0,4,16,24,16,4
18,12,0,0,0,2,6,12,20,18,6
18,13,0,0,0,2,6,12,20,18,6
18,14,0,0,0,0,4,16,24,16,4
18,15,0,0,0,0,4,16,24,16,4
19,0,0,0,0,3,7,10,18,19,7
19,1,0,0,0,3,7,10,18,19,7
19,2,0,0,0,1,5,14,22,17,5
19,3,0,0,0,1,5,14,22,17,5
19,4,0,0,0,3,7,10,18,19,7
19,5,0,0,0,3,7,10,18,19,7
19,6,0,0,0,1,5,14,22,17,5
19,7,0,0,0,1,5,14,22,17,5
19,8,0,0,1,1,6,14,17,17,8
19,9,0,0,1,1,6,14,17,17,8
19,10,0,0,0,1,5,14,22,17,5
19,11,0,0,0,1,5,14,22,17,5
19,12,0,0,1,1,6,14,17,17,8
19,13,0,0,1,1,6,14,17,17,8
19,14,0,0,0,1,5,14,22,17,5
19,15,0,0,0,1,5,14,22,17,5
20,0,0,0,0,3,7,10,18,19,7
20,1,0,0,0,3,7,10,18,19,7
20,2,0,0,0,1,5,14,22,17,5
20,3,0,0,0,1,5,14,22,17,5
20,4,0,0,0,3,7,10,18,19,7
20,5,0,0,0,3,7,10,18,19,7
20,6,0,0,0,1,5,14,22,17,5
20,7,0,0,0,1,5,14,22,17,5
20,8,0,0,1,1,6,14,17,17,8
20,9,0,0,1,1,6,14,17,17,8
20,10,0,0,0,1,5,14,22,17,5
20,11,0,0,0,1,5,14,22,17,5
20,12,0,0,1,1,6,14,17,17,8
20,13,0,0,1,1,6,14,17,17,8
20,14,0,0,0,1,5,14,22,17,5
20,15,0,0,0,1,5,14,22,17,5
21,0,0,0,1,2,7,12,15,18,9
21,1,0,0,1,2,7,12,15,18,9
21,2,0,0,0,2,6,12,20,18,6
21,3,0,0,0,2,6,12,20,18,6
21,4,0,0,1,2,7,12,15,18,9
21,5,0,0,1,2,7,12,15,18,9
21,6,0,0,0,2,6,12,20,18,6
21,7,0,0,0,2,6,12,20,18,6
21,8,0,0,0,2,6,12,20,18,6
21,9,0,0,0,2,6,12,20,18,6
21,10,0,0,0,0,4,16,24,16,4
21,11,0,0,0,0,4,16,24,16,4
21,12,0,0,0,2,6,12,20,18,6
21,13,0,0,0,2,6,12,20,18,6
21,14,0,0,0,0,4,16,24,16,4
21,15,0,0,0,0,4,16,24,16,4
22,0,0,0,1,2,9,8,15,22,7
22,1,0,0,1,4,3,12,19,16,9
22,2,0,0,0,0,10,12,16,20,6
22,3,0,0,0,2,4,16,20,14,8
22,4,0,0,0,0,10,12,16,20,6
22,5,0,0,0,2,4,16,20,14,8
22,6,0,0,0,2,0,16,28,14,4
22,7,0,0,0,0,6,12,24,20,2
22,8,0,0,1,4,3,12,19,16,9
22,9,0,1,0,1,6,15,16,15,10
22,10,0,0,0,2,4,16,20,14,8
22,11,0,0,0,2,4,16,20,14,8
22,12,0,0,0,2,4,16,20,14,8
22,13,0,0,0,2,4,16,20,14,8
22,14,0,0,0,0,6,12,24,20,2
22,15,0,0,0,0,6,12,24,20,2
23,0,0,0,1,4,7,8,15,20,9
23,1,0,0,1,4,7,8,15,20,9
23,2,0,0,0,2,8,12,16,18,8
23,3,0,0,0,2,8,12,16,18,8
23,4,0,0,0,2,8,12,16,18,8
23,5,0,0,0,2,8,12,16,18,8
23,6,0,0,0,2,4,12,24,18,4
23,7,0,0,0,2,4,12,24,18,4
23,8,0,0,1,2,5,12,19,18,7
23,9,0,0,1,2,5,12,19,18,7
23,10,0,0,0,0,6,16,20,16,6
23,11,0,0,0,0,6,16,20,16,6
23,12,0,0,0,0,6,16,20,16,6
23,13,0,0,0,0,6,16,20,16,6
23,14,0,0,0,0,2,16,28,16,2
23,15,0,0,0,0,2,16,28,16,2
24,0,0,0,2,0,6,16,14,16,10
24,1,0,0,2,0,6,16,14,16,10
24,2,0,0,2,0,6,16,14,16,10
24,3,0,0,2,0,6,16,14,16,10
24,4,0,0,0,2,6,12,20,18,6
24,5,0,0,0,2,6,12,20,18,6
24,6,0,0,0,2,6,12,20,18,6
24,7,0,0,0,2,6,12,20,18,6
24,8,0,0,0,2,6,12,20,18,6
24,9,0,0,0,2,6,12,20,18,6
24,10,0,0,0,2,6,12,20,18,6
24,11,0,0,0,2,6,12,20,18,6
24,12,0,0,0,0,4,16,24,16,4
24,13,0,0,0,0,4,16,24,16,4
24,14,0,0,0,0,4,16,24,16,4
24,15,0,0,0,0,4,16,24,16,4
25,0,0,0,1,1,6,14,17,17,8
25,1,0,0,0,3,7,10,18,19,7
25,2,0,0,1,1,6,14,17,17,8
25,3,0,0,0,3,7,10,18,19,7
25,4,0,0,0,1,5,14,22,17,5
25,5,0,0,0,1,5,14,22,17,5
25,6,0,0,0,1,5,14,22,17,5
25,7,0,0,0,1,5,14,22,17,5
25,8,0,0,1,1,6,14,17,17,8
25,9,0,0,0,3,7,10,18,19,7
25,10,0,0,1,1,6,14,17,17,8
25,11,0,0,0,3,7,10,18,19,7
25,12,0,0,0,1,5,14,22,17,5
25,13,0,0,0,1,5,14,22,17,5
25,14,0,0,0,1,5,14,22,17,5
25,15,0,0,0,1,5,14,22,17,5
26,0,0,0,1,1,6,14,17,17,8
26,1,0,0,1,1,6,14,17,17,8
26,2,0,0,0,3,7,10,18,19,7
26,3,0,0,0,3,7,10,18,19,7
26,4,0,0,1,1,6,14,17,17,8
26,5,0,0,1,1,6,14,17,17,8
26,6,0,0,0,3,7,10,18,19,7
26,7,0,0,0,3,7,10,18,19,7
26,8,0,0,0,1,5,14,22,17,5
26,9,0,0,0,1,5,14,22,17,5
26,10,0,0,0,1,5,14,22,17,5
26,11,0,0,0,1,5,14,22,17,5
26,12,0,0,0,1,5,14,22,17,5
26,13,0,0,0,1,5,14,22,17,5
26,14,0,0,0,1,5,14,22,17,5
26,15,0,0,0,1,5,14,22,17,5
27,0,0,0,1,0,5,16,19,16,7
27,1,0,0,0,2,6,12,20,18,6
27,2,0,0,0,2,6,12,20,18,6
27,3,0,0,1,0,5,16,19,16,7
27,4,0,0,0,2,6,12,20,18,6
27,5,0,0,0,2,6,12,20,18,6
27,6,0,0,0,2,6,12,20,18,6
27,7,0,0,0,2,6,12,20,18,6
27,8,0,0,0,2,6,12,20,18,6
27,9,0,0,0,2,6,12,20,18,6
27,10,0,0,0,2,6,12,20,18,6
27,11,0,0,0,2,6,12,20,18,6
27,12,0,0,1,0,5,16,19,16,7
27,13,0,0,0,2,6,12,20,18,6
27,14,0,0,0,2,6,12,20,18,6
27,15,0,0,1,0,5,16,19,16,7
28,0,0,0,0,2,6,12,20,18,6
28,1,0,0,1,0,5,16,19,16,7
28,2,0,0,1,0,5,16,19,16,7
28,3,0,0,0,2,6,12,20,18,6
28,4,0,0,0,2,6,12,20,18,6
28,5,0,0,0,2,6,12,20,18,6
28,6,0,0,0,2,6,12,20,18,6
28,7,0,0,0,2,6,12,20,18,6
28,8,0,0,0,2,6,12,20,18,6
28,9,0,0,0,2,6,12,20,18,6
28,10,0,0,0,2,6,12,20,18,6
28,11,0,0,0,2,6,12,20,18,6
28,12,0,0,0,2,6,12,20,18,6
28,13,0,0,1,0,5,16,19,16,7
28,14,0,0,1,0,5,16,19,16,7
28,15,0,0,0,2,6,12,20,18,6
29,0,0,0,0,3,7,10,18,19,7
29,1,0,0,0,3,7,10,18,19,7
29,2,0,0,1,1,6,14,17,17,8
29,3,0,0,1,1,6,14,17,17,8
29,4,0,0,0,3,7,10,18,19,7
29,5,0,0,0,3,7,10,18,19,7
29,6,0,0,1,1,6,14,17,17,8
29,7,0,0,1,1,6,14,17,17,8
29,8,0,0,0,1,5,14,22,17,5
29,9,0,0,0,1,5,14,22,17,5
29,10,0,0,0,1,5,14,22,17,5
29,11,0,0,0,1,5,14,22,17,5
29,12,0,0,0,1,5,14,22,17,5
29,13,0,0,0,1,5,14,22,17,5
29,14,0,0,0,1,5,14,22,17,5
29,15,0,0,0,1,5,14,22,17,5
30,0,0,0,0,3,7,10,18,19,7
30,1,0,0,1,1,6,14,17,17,8
30,2,0,0,0,3,7,10,18,19,7
30,3,0,0,1,1,6,14,17,17,8
30,4,0,0,0,1,5,14,22,17,5
30,5,0,0,0,1,5,14,22,17,5
30,6,0,0,0,1,5,14,22,17,5
30,7,0,0,0,1,5,14,22,17,5
30,8,0,0,0,3,7,10,18,19,7
30,9,0,0,1,1,6,14,17,17,8
30,10,0,0,0,3,7,10,18,19,7
30,11,0,0,1,1,6,14,17,17,8
30,12,0,0,0,1,5,14,22,17,5
30,13,0,0,0,1,5,14,22,17,5
30,14,0,0,0,1,5,14,22,17,5
30,15,0,0,0,1,5,14,22,17,5
31,0,0,0,0,4,8,8,16,20,8
31,1,0,0,0,4,8,8,16,20,8
31,2,0,0,0,4,8,8,16,20,8
31,3,0,0,0,4,8,8,16,20,8
31,4,0,0,0,2,6,12,20,18,6
31,5,0,0,0,2,6,12,20,18,6
31,6,0,0,0,2,6,12,20,18,6
31,7,0,0,0,2,6,12,20,18,6
31,8,0,0,0,2,6,12,20,18,6
31,9,0,0,0,2,6,12,20,18,6
31,10,0,0,0,2,6,12,20,18,6
31,11,0,0,0,2,6,12,20,18,6
31,12,0,0,0,0,4,16,24,16,4
31,13,0,0,0,0,4,16,24,16,4
31,14,0,0,0,0,4,16,24,16,4
31,15,0,0,0,0,4,16,24,16,4
32,0,0,0,2,0,6,16,14,16,10
32,1,0,0,2,0,6,16,14,16,10
